Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bungi-x-bobby-cowboy-unisex-sweatshirt,,,,,,,,,3XL,,,,,,,,7066242_9736,475.98849326875,shopify,deny,manual,47.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-front-683f985018ab4.png?v=1748998234,oz,PC040100,38.63,
bungi-x-bobby-cowboy-unisex-sweatshirt,,,,,,,,,4XL,,,,,,,,7066242_19770,599.875909325,shopify,deny,manual,49.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-front-683f985018ab4.png?v=1748998234,oz,PC040100,40.63,
bungi-x-bobby-cowboy-unisex-sweatshirt,,,,,,,,,5XL,,,,,,,,7066242_19771,635.029318,shopify,deny,manual,52.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-front-683f985018ab4.png?v=1748998234,oz,PC040100,42.63,
bungi-x-bobby-cowboy-unisex-sweatshirt,,,,,,,,,6XL,,,,,,,,7066242_19772,680.10505976875,shopify,deny,manual,54.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-recycled-unisex-sweatshirt-white-front-683f985018ab4.png?v=1748998234,oz,PC040100,44.63,
bungi-x-bobby-cowboy-mens-t-shirt,BUNGI X BOBBY COWBOY Men's t-shirt,"Get to know your new favorite tee—it's super smooth, super comfortable, and made from a cotton touch polyester jersey that won't fade after washing. <br>
<br>
- Fabric composition in the EU: 96% polyester, 4% spandex<br>
- Fabric composition in the US: 93% polyester, 7% spandex<br>
- Fabric weight in the EU: 6.34 oz./yd.² (215 g/m²)<br>
- Fabric weight in the US: 7.08 oz./yd.² (240 g/m²)<br>
- Premium knit mid-weight jersey<br>
- Smooth, comfortable 2-way stretch fabric that stretches and recovers on the cross and lengthwise grains<br>
- Regular fit<br>
- Blank product components in the EU sourced from Lithuania<br>
- Blank product components in the US sourced from the US<br>
<br>
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",My Store,,"","",true,Size,XS,,,,,,,,9951917_8850,155.07189149375,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f97ee5c7af.png?v=1748998137,1,Product mockup,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f97ee5c7af.png?v=1748998137,oz,PC040100,22.39,active
bungi-x-bobby-cowboy-mens-t-shirt,,,,,,,,,S,,,,,,,,9951917_8851,174.34956721875,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-back-683f97ee5d060.png?v=1748998137,2,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f97ee5c7af.png?v=1748998137,oz,PC040100,22.39,
bungi-x-bobby-cowboy-mens-t-shirt,,,,,,,,,M,,,,,,,,9951917_8852,182.0039384625,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-right-683f97ee5d148.png?v=1748998137,3,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f97ee5c7af.png?v=1748998137,oz,PC040100,22.39,
bungi-x-bobby-cowboy-mens-t-shirt,,,,,,,,,L,,,,,,,,9951917_8853,206.10103311875,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-left-683f97ee5d204.png?v=1748998137,4,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f97ee5c7af.png?v=1748998137,oz,PC040100,22.39,
bungi-x-bobby-cowboy-mens-t-shirt,,,,,,,,,XL,,,,,,,,9951917_8854,233.88356578125,shopify,deny,manual,27.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f97ee5c7af.png?v=1748998137,oz,PC040100,22.39,
bungi-x-bobby-cowboy-mens-t-shirt,,,,,,,,,2XL,,,,,,,,9951917_8855,283.49523125,shopify,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f97ee5c7af.png?v=1748998137,oz,PC040100,24.39,
rabbit-hardware-mens-t-shirt-1,BUNGI X BOBBY RABBIT HARDWARE Men's T-Shirt,"Get to know your new favorite tee—it's super smooth, super comfortable, and made from a cotton touch polyester jersey that won't fade after washing. <br>
<br>
- Fabric composition in the EU: 96% polyester, 4% spandex<br>
- Fabric composition in the US: 93% polyester, 7% spandex<br>
- Fabric weight in the EU: 6.34 oz./yd.² (215 g/m²)<br>
- Fabric weight in the US: 7.08 oz./yd.² (240 g/m²)<br>
- Premium knit mid-weight jersey<br>
- Smooth, comfortable 2-way stretch fabric that stretches and recovers on the cross and lengthwise grains<br>
- Regular fit<br>
- Blank product components in the EU sourced from Lithuania<br>
- Blank product components in the US sourced from the US<br>
<br>
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",My Store,,"","",false,Size,XS,,,,,,,,7997952_8850,155.07189149375,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f978042281.png?v=1748998023,1,Product mockup,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f978042281.png?v=1748998023,oz,PC040100,22.39,active
rabbit-hardware-mens-t-shirt-1,,,,,,,,,S,,,,,,,,7997952_8851,174.34956721875,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-back-683f978042b90.png?v=1748998023,2,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f978042281.png?v=1748998023,oz,PC040100,22.39,
rabbit-hardware-mens-t-shirt-1,,,,,,,,,M,,,,,,,,7997952_8852,182.0039384625,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-right-683f978042ceb.png?v=1748998023,3,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f978042281.png?v=1748998023,oz,PC040100,22.39,
rabbit-hardware-mens-t-shirt-1,,,,,,,,,L,,,,,,,,7997952_8853,206.10103311875,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-left-683f978042dc8.png?v=1748998023,4,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f978042281.png?v=1748998023,oz,PC040100,22.39,
rabbit-hardware-mens-t-shirt-1,,,,,,,,,XL,,,,,,,,7997952_8854,233.88356578125,shopify,deny,manual,27.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f978042281.png?v=1748998023,oz,PC040100,22.39,
rabbit-hardware-mens-t-shirt-1,,,,,,,,,2XL,,,,,,,,7997952_8855,283.49523125,shopify,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f978042281.png?v=1748998023,oz,PC040100,24.39,
rabbit-hardware-womans-t-shirt,BUNGI X BOBBY COWBOY Womans T-Shirt,"Get to know your new favorite tee—it's super smooth, super comfortable, and made from a cotton-touch polyester jersey that won't fade after washing. <br>
<br>
- Fabric composition in the EU: 96% polyester, 4% spandex<br>
- Fabric composition in the US: 93% polyester, 7% spandex<br>
- Fabric weight in the EU: 6.34 oz./yd.² (215 g/m²)<br>
- Fabric weight in the US: 7.08 oz./yd.² (240 g/m²)<br>
- Premium knit mid-weight jersey<br>
- Smooth, comfortable 2-way stretch fabric that stretches and recovers on the cross and lengthwise grains<br>
- Regular fit<br>
<br>
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!<p><strong class=""size-guide-title"">Size guide</strong></p><div class=""table-responsive dynamic"" data-unit-system=""imperial""><table cellpadding=""5""><tbody>
<tr>
<td> </td>
<td><strong>CHEST (inches)</strong></td>
</tr>
<tr>
<td><strong>XS</strong></td>
<td>33 ⅛</td>
</tr>
<tr>
<td><strong>S</strong></td>
<td>34 ⅝</td>
</tr>
<tr>
<td><strong>M</strong></td>
<td>36 ¼</td>
</tr>
<tr>
<td><strong>L</strong></td>
<td>39 ⅜</td>
</tr>
<tr>
<td><strong>XL</strong></td>
<td>42 ½</td>
</tr>
<tr>
<td><strong>2XL</strong></td>
<td>45 ⅝</td>
</tr>
</tbody></table></div>",My Store,,"","",false,Size,XS,,,,,,,,9034257_8884,104.3262451,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9709ad125.png?v=1748997911,1,Product mockup,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9709ad125.png?v=1748997911,oz,PC040100,21.37,active
rabbit-hardware-womans-t-shirt,,,,,,,,,S,,,,,,,,9034257_8885,113.3980925,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-back-683f9709adedf.png?v=1748997911,2,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9709ad125.png?v=1748997911,oz,PC040100,21.37,
rabbit-hardware-womans-t-shirt,,,,,,,,,M,,,,,,,,9034257_8886,122.4699399,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-left-683f9709ae0f1.png?v=1748997911,3,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9709ad125.png?v=1748997911,oz,PC040100,21.37,
rabbit-hardware-womans-t-shirt,,,,,,,,,L,,,,,,,,9034257_8887,136.077711,shopify,deny,manual,27.50,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-right-683f9709ae28e.png?v=1748997911,4,Product mockup,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9709ad125.png?v=1748997911,oz,PC040100,21.37,
rabbit-hardware-womans-t-shirt,,,,,,,,,XL,,,,,,,,9034257_8888,149.6854821,shopify,deny,manual,27.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9709ad125.png?v=1748997911,oz,PC040100,21.37,
rabbit-hardware-womans-t-shirt,,,,,,,,,2XL,,,,,,,,9034257_8889,172.3651006,shopify,deny,manual,31.50,,true,true,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-womens-crew-neck-t-shirt-white-front-683f9709ad125.png?v=1748997911,oz,PC040100,23.37,
rabbit-hardware-mens-t-shirt,BUNGI X BOBBY RABBIT HARDWARE T-Shirt,"Get to know your new favorite tee—it's super smooth, super comfortable, and made from a cotton touch polyester jersey that won't fade after washing. <br>
<br>
- Fabric composition in the EU: 96% polyester, 4% spandex<br>
- Fabric composition in the US: 93% polyester, 7% spandex<br>
- Fabric weight in the EU: 6.34 oz./yd.² (215 g/m²)<br>
- Fabric weight in the US: 7.08 oz./yd.² (240 g/m²)<br>
- Premium knit mid-weight jersey<br>
- Smooth, comfortable 2-way stretch fabric that stretches and recovers on the cross and lengthwise grains<br>
- Regular fit<br>
- Blank product components in the EU sourced from Lithuania<br>
- Blank product components in the US sourced from the US<br>
<br>
This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",My Store,,"","",false,Title,Default Title,,,,,,,,2604950_8850,155.07189149375,shopify,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f7533a6e21.png?v=1748989249,1,Product mockup,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-front-683f7533a6e21.png?v=1748989249,oz,PC040100,22.39,active
rabbit-hardware-mens-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-back-683f7533a7b73.png?v=1748989249,2,Product mockup,,,,,,,,,,,,,,,,,,,
rabbit-hardware-mens-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-right-683f7533a7d89.png?v=1748989249,3,Product mockup,,,,,,,,,,,,,,,,,,,
rabbit-hardware-mens-t-shirt,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0701/3947/8183/files/all-over-print-mens-crew-neck-t-shirt-white-left-683f7533a7f0d.png?v=1748989249,4,Product mockup,,,,,,,,,,,,,,,,,,,
